mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,571,479,177,205,97,92,0,53,120.00,117.00,3.00
progressive_tempo,ritardando,488,615,145,88,255,0,127,54,120.00,82.00,38.00
progressive_tempo,tempo_fluctuation,568,842,180,112,276,0,274,59,120.00,78.00,42.00
duration,note_held_too_long,483,482,443,22,17,1,0,387,120.00,75.00,45.00
duration,note_cut_too_soon,484,483,442,23,18,1,0,390,120.00,75.00,45.00
note,note_missing,483,482,443,22,17,1,0,387,120.00,110.00,10.00
note,note_not_expected,483,483,481,1,1,0,0,434,120.00,110.00,10.00
articulation,articulated_legato,483,481,409,36,36,2,0,344,120.00,110.00,10.00
articulation,articulated_staccato,493,490,376,66,48,3,0,231,120.00,75.00,45.00
articulation,articulated_accentuated,483,482,443,22,17,1,0,388,120.00,110.00,10.00
