mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,2372,2359,1837,260,262,13,0,482,141.00,144.00,3.00
tempo,faster_tempo,2399,2392,1816,284,292,7,0,445,141.00,170.00,29.00
tempo,a_lot_faster_tempo,2492,2414,1574,432,408,78,0,337,141.00,110.00,31.00
tempo,slower_tempo,2401,2426,1921,226,254,0,25,507,141.00,117.00,24.00
tempo,a_lot_slower_tempo,2462,2448,1816,315,317,14,0,436,141.00,144.00,3.00
progressive_tempo,accelerando,2809,2351,1368,659,324,458,0,268,141.00,156.00,15.00
progressive_tempo,ritardando,2396,2926,1373,292,731,0,530,294,141.00,170.00,29.00
progressive_tempo,tempo_fluctuation,2867,3410,1561,518,788,0,543,276,141.00,144.00,3.00
timing,note_too_soon,2372,2359,1837,260,262,13,0,482,141.00,144.00,3.00
timing,note_too_late,2373,2361,1827,269,265,12,0,503,141.00,144.00,3.00
duration,note_held_too_long,2372,2359,1837,260,262,13,0,482,141.00,144.00,3.00
duration,note_cut_too_soon,2372,2359,1837,260,262,13,0,482,141.00,144.00,3.00
note,note_missing,2372,2359,1837,260,262,13,0,481,141.00,144.00,3.00
note,note_not_expected,2372,2359,1836,261,262,13,0,482,141.00,144.00,3.00
articulation,articulated_legato,2372,2358,1833,263,262,14,0,478,141.00,144.00,3.00
articulation,articulated_staccato,2396,2386,1804,287,295,10,0,454,141.00,144.00,3.00
articulation,articulated_accentuated,2372,2359,1837,260,262,13,0,482,141.00,144.00,3.00
