mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,2742,2740,2667,37,36,2,0,1683,87.00,85.00,2.00
tempo,faster_tempo,2768,2761,2510,128,123,7,0,495,87.00,104.00,17.00
tempo,a_lot_faster_tempo,2906,2850,2340,250,260,56,0,465,87.00,85.00,2.00
tempo,slower_tempo,2785,2806,2503,133,149,0,21,582,87.00,69.00,18.00
tempo,a_lot_slower_tempo,2801,2771,2451,160,160,30,0,506,87.00,85.00,2.00
progressive_tempo,accelerando,3196,2692,2037,457,198,504,0,370,87.00,89.00,2.00
progressive_tempo,ritardando,2774,3276,2053,193,528,0,502,419,87.00,99.00,12.00
progressive_tempo,tempo_fluctuation,3287,2728,1639,682,407,559,0,364,87.00,85.00,2.00
timing,note_too_soon,2742,2740,2667,37,36,2,0,1684,87.00,85.00,2.00
timing,note_too_late,2742,2740,2666,38,36,2,0,1683,87.00,85.00,2.00
duration,note_held_too_long,2742,2740,2667,37,36,2,0,1684,87.00,85.00,2.00
duration,note_cut_too_soon,2742,2740,2667,37,36,2,0,1685,87.00,85.00,2.00
note,note_missing,2742,2740,2667,37,36,2,0,1684,87.00,85.00,2.00
note,note_not_expected,2742,2740,2667,37,36,2,0,1685,87.00,85.00,2.00
articulation,articulated_legato,2742,2740,2667,37,36,2,0,1681,87.00,85.00,2.00
articulation,articulated_staccato,2797,2801,2625,70,102,0,4,1386,87.00,85.00,2.00
articulation,articulated_accentuated,2742,2740,2667,37,36,2,0,1685,87.00,85.00,2.00
