mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1803,1803,1767,19,17,0,0,1441,165.00,170.00,5.00
tempo,faster_tempo,1841,1851,1563,136,142,0,10,454,165.00,188.00,23.00
tempo,a_lot_faster_tempo,1950,1914,1455,239,220,36,0,307,165.00,234.00,69.00
tempo,slower_tempo,1829,1858,1523,133,173,0,29,315,165.00,134.00,31.00
tempo,a_lot_slower_tempo,1874,1847,1508,173,166,27,0,290,165.00,170.00,5.00
progressive_tempo,accelerando,2122,1795,1279,360,156,327,0,200,165.00,170.00,5.00
progressive_tempo,ritardando,1826,2284,1298,122,406,0,458,213,165.00,208.00,43.00
progressive_tempo,tempo_fluctuation,2173,2103,1264,433,406,70,0,264,165.00,170.00,5.00
timing,note_too_soon,1804,1804,1767,19,18,0,0,1439,165.00,170.00,5.00
timing,note_too_late,1803,1803,1767,19,17,0,0,1440,165.00,170.00,5.00
duration,note_held_too_long,1803,1803,1767,19,17,0,0,1441,165.00,170.00,5.00
duration,note_cut_too_soon,1803,1803,1767,19,17,0,0,1440,165.00,170.00,5.00
note,note_missing,1803,1802,1711,59,32,1,0,1128,165.00,170.00,5.00
note,note_not_expected,1803,1803,1767,19,17,0,0,1439,165.00,170.00,5.00
articulation,articulated_legato,1803,1803,1767,19,17,0,0,1437,165.00,170.00,5.00
articulation,articulated_staccato,1846,1844,1743,61,40,2,0,887,165.00,170.00,5.00
articulation,articulated_accentuated,1803,1803,1767,19,17,0,0,1441,165.00,170.00,5.00
