mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,488,405,99,199,107,83,0,58,120.00,125.00,5.00
progressive_tempo,ritardando,414,526,89,96,229,0,112,55,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,589,765,62,214,313,0,176,31,120.00,125.00,5.00
duration,note_held_too_long,413,416,234,87,92,0,3,154,120.00,117.00,3.00
duration,note_cut_too_soon,418,421,225,93,100,0,3,146,120.00,117.00,3.00
note,note_missing,406,409,241,78,87,0,3,157,120.00,117.00,3.00
note,note_not_expected,406,409,241,78,87,0,3,158,120.00,117.00,3.00
articulation,articulated_legato,406,409,241,78,87,0,3,158,120.00,117.00,3.00
articulation,articulated_staccato,409,410,301,49,59,0,1,196,120.00,117.00,3.00
articulation,articulated_accentuated,406,409,241,78,87,0,3,158,120.00,117.00,3.00
