onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,3.088,3.088,0.0,269.1,269.3,269.1,0.995,True
correct,3.181,3.181,0.0,269.4,256.0,269.4,0.642,True
correct,3.297,3.297,0.0,164.2,164.2,164.2,1.0,True
correct,3.367,3.367,0.0,261.1,261.1,261.1,1.0,True
correct,3.483,3.483,0.0,261.4,260.6,261.4,0.974,True
correct,3.576,3.576,0.0,261.1,261.1,261.1,1.0,True
correct,3.669,3.669,0.0,247.1,247.1,247.1,1.0,True
correct,3.762,3.762,0.0,293.2,293.2,293.2,1.0,True
correct,3.855,3.855,0.0,293.2,293.2,293.2,1.0,True
correct,3.947,3.947,0.0,293.9,292.1,293.9,0.95,True
correct,4.04,4.04,0.0,164.2,164.2,164.2,1.0,True
correct,4.133,4.133,0.0,293.2,293.2,293.2,1.0,True
correct,4.226,4.226,0.0,294.5,291.8,294.5,0.924,True
correct,4.319,4.319,0.0,294.8,296.2,294.8,0.961,True
correct,4.412,4.412,0.0,,,0.0,0.0,True
correct,4.505,4.505,0.0,329.9,329.9,329.9,1.0,True
correct,4.598,4.598,0.0,330.0,329.9,330.0,0.999,True
correct,4.691,4.691,0.0,330.0,330.0,330.0,1.0,True
correct,4.783,4.783,0.0,164.0,164.0,164.0,1.0,True
correct,4.876,4.876,0.0,329.5,329.4,329.5,1.0,True
correct,4.969,4.969,0.0,331.8,333.2,331.8,0.964,True
correct,5.062,5.062,0.0,331.9,330.6,331.9,0.966,True
correct,5.155,5.155,0.0,261.1,261.1,261.1,1.0,True
correct,5.248,5.248,0.0,329.8,329.8,329.8,1.0,True
correct,5.341,5.341,0.0,330.0,329.9,330.0,0.996,True
correct,5.434,5.434,0.0,330.1,330.1,330.1,0.998,True
correct,5.526,5.526,0.0,163.8,163.8,163.8,1.0,True
correct,5.619,5.619,0.0,329.2,329.2,329.2,1.0,True
correct,5.712,5.712,0.0,332.6,335.3,332.6,0.933,True
correct,5.805,5.805,0.0,332.7,331.1,332.7,0.961,True
correct,5.921,5.921,0.0,261.1,261.1,261.1,1.0,True
correct,6.014,6.014,0.0,329.7,329.7,329.7,0.999,True
correct,6.107,6.107,0.0,330.0,330.0,330.0,1.0,True
correct,6.2,6.2,0.0,330.0,330.0,330.0,1.0,True
correct,6.293,6.293,0.0,164.3,164.3,164.3,1.0,True
correct,6.386,6.386,0.0,330.0,330.0,330.0,1.0,True
correct,6.478,6.478,0.0,330.6,330.9,330.6,0.992,True
correct,6.571,6.571,0.0,330.7,330.0,330.7,0.983,True
correct,6.664,6.664,0.0,,,0.0,0.0,True
correct,6.757,6.757,0.0,329.6,329.6,329.6,1.0,True
correct,6.85,6.85,0.0,330.0,330.0,330.0,0.999,True
correct,6.943,6.943,0.0,330.0,330.0,330.0,1.0,True
correct,7.036,7.036,0.0,164.3,164.3,164.3,1.0,True
correct,7.129,7.129,0.0,329.9,329.9,329.9,1.0,True
correct,7.222,7.222,0.0,330.0,330.0,330.0,1.0,True
correct,7.314,7.314,0.0,331.6,330.4,331.6,0.97,True
correct,7.407,7.407,0.0,261.0,261.0,261.0,1.0,True
correct,7.5,7.5,0.0,329.4,329.3,329.4,0.999,True
correct,7.593,7.593,0.0,331.9,330.7,331.9,0.967,True
correct,7.686,7.686,0.0,330.0,330.1,330.0,0.999,True
correct,7.779,7.779,0.0,164.2,164.2,164.2,1.0,True
correct,7.872,7.872,0.0,329.8,329.8,329.8,1.0,True
correct,7.965,7.965,0.0,330.1,330.1,330.1,1.0,True
correct,8.057,8.057,0.0,332.5,330.4,332.5,0.948,True
correct,8.15,8.15,0.0,292.7,292.4,292.7,0.99,True
correct,8.243,8.243,0.0,348.5,348.4,348.5,0.997,True
correct,8.336,8.359,-0.0,355.3,349.7,355.3,0.871,True
correct,8.452,8.452,0.0,350.0,348.8,350.0,0.971,True
correct,8.545,8.545,0.0,195.5,195.5,195.5,1.0,True
correct,8.638,8.638,0.0,348.9,348.9,348.9,1.0,True
correct,8.731,8.731,0.0,348.9,348.9,348.9,1.0,True
correct,8.824,8.824,0.0,348.9,348.9,348.9,1.0,True
correct,8.917,8.917,0.0,,,0.0,0.0,True
correct,9.009,9.009,0.0,391.6,391.6,391.6,1.0,True
correct,9.102,9.102,0.0,394.0,393.4,394.0,0.987,True
correct,9.195,9.195,0.0,394.3,391.0,394.3,0.931,True
correct,9.288,9.288,0.0,195.4,195.4,195.4,1.0,True
correct,9.381,9.381,0.0,391.6,391.6,391.6,1.0,True
correct,9.474,9.474,0.0,391.7,391.6,391.7,0.998,True
correct,9.567,9.567,0.0,391.7,391.7,391.7,0.999,True
correct,9.66,9.66,0.0,329.9,329.9,329.9,1.0,True
correct,9.752,9.752,0.0,391.6,391.6,391.6,0.999,True
correct,9.845,9.845,0.0,396.0,395.0,396.0,0.977,True
correct,9.938,9.938,0.0,396.3,389.5,396.3,0.862,True
correct,10.031,10.031,0.0,195.3,195.3,195.3,1.0,True
correct,10.124,10.124,0.0,391.6,391.6,391.6,1.0,True
correct,10.217,10.217,0.0,391.9,391.6,391.9,0.992,True
correct,10.31,10.31,0.0,392.0,391.9,392.0,0.997,True
correct,10.403,10.403,0.0,293.2,293.2,293.2,1.0,True
correct,10.496,10.496,0.0,348.9,348.9,348.9,1.0,True
correct,10.588,10.588,0.0,354.9,353.8,354.9,0.974,True
correct,10.681,10.681,0.0,355.1,338.2,355.1,0.656,True
correct,10.797,10.797,0.0,195.5,195.5,195.5,1.0,True
correct,10.867,10.867,0.0,348.6,348.6,348.6,1.0,True
correct,10.983,10.983,0.0,350.0,348.8,350.0,0.97,True
correct,11.076,11.076,0.0,350.2,349.8,350.2,0.992,True
correct,11.169,11.169,0.0,,,0.0,0.0,True
correct,11.262,11.262,0.0,330.0,330.0,330.0,1.0,True
correct,11.355,11.355,0.0,330.0,330.0,330.0,1.0,True
correct,11.448,11.448,0.0,330.0,330.0,330.0,1.0,True
correct,11.54,11.54,0.0,195.5,195.5,195.5,1.0,True
correct,11.633,11.633,0.0,329.6,329.6,329.6,1.0,True
correct,11.726,11.726,0.0,330.9,331.3,330.9,0.988,True
correct,11.819,11.819,0.0,331.0,330.1,331.0,0.978,True
correct,11.912,11.912,0.0,261.1,261.1,261.1,1.0,True
correct,12.005,12.005,0.0,329.9,329.9,329.9,1.0,True
correct,12.098,12.098,0.0,330.0,329.9,330.0,0.999,True
correct,12.191,12.191,0.0,330.0,330.0,330.0,1.0,True
correct,12.283,12.283,0.0,195.4,195.3,195.4,1.0,True
correct,12.376,12.376,0.0,329.5,329.4,329.5,1.0,True
correct,12.469,12.469,0.0,331.8,333.2,331.8,0.964,True
correct,12.562,12.562,0.0,331.9,330.6,331.9,0.966,True
correct,12.655,12.655,0.0,293.2,293.3,293.2,0.999,True
correct,12.748,12.748,0.0,348.9,348.9,348.9,1.0,True
correct,12.841,12.841,0.0,349.3,349.2,349.3,0.999,True
correct,12.934,12.934,0.0,349.4,348.9,349.4,0.987,True
correct,13.026,13.026,0.0,195.2,195.2,195.2,1.0,True
correct,13.119,13.119,0.0,348.7,348.7,348.7,1.0,True
correct,13.212,13.212,0.0,355.1,338.2,355.1,0.655,True
correct,13.305,13.305,0.0,355.3,354.0,355.3,0.97,True
correct,13.421,13.421,0.0,,,0.0,0.0,True
correct,13.491,13.491,0.0,391.6,391.6,391.6,1.0,True
correct,13.607,13.607,0.0,391.6,391.6,391.6,1.0,True
correct,13.7,13.7,0.0,391.6,391.6,391.6,1.0,True
correct,13.793,13.793,0.0,195.6,195.9,195.6,0.985,True
correct,13.886,13.932,-0.0,391.6,390.8,391.6,0.982,True
correct,13.979,14.025,-0.0,391.6,391.7,391.6,0.999,True
correct,14.071,14.118,-0.0,393.9,329.9,393.9,0.0,True
correct,14.164,14.211,-0.0,329.6,391.6,329.6,0.0,True
correct,14.257,14.304,-0.0,391.6,391.7,391.6,0.998,True
correct,14.35,14.396,-0.0,394.7,389.6,394.7,0.895,True
correct,14.443,14.489,-0.0,391.7,195.3,391.7,0.0,True
correct,14.536,14.582,-0.0,195.6,391.5,195.6,0.0,True
correct,14.629,14.675,-0.0,391.6,388.3,391.6,0.928,True
correct,14.722,14.768,-0.0,391.7,391.8,391.7,0.997,True
correct,14.814,14.861,-0.0,395.9,329.8,395.9,0.0,True
correct,14.907,14.954,-0.0,329.4,391.6,329.4,0.0,True
correct,15.0,15.047,-0.0,391.6,392.0,391.6,0.99,True
correct,15.093,15.14,-0.0,396.7,391.5,396.7,0.893,True
late,15.186,15.256,-0.1,391.9,195.6,391.9,0.0,True
early,15.279,15.325,-0.0,195.5,391.4,195.5,0.0,True
late,15.372,15.441,-0.1,391.6,391.4,391.6,0.996,True
correct,15.465,15.534,-0.1,392.1,392.4,392.1,0.994,True
correct,15.557,15.627,-0.1,397.7,,397.7,0.0,True
early,15.674,15.697,-0.0,,391.6,391.6,0.0,True
late,15.743,15.813,-0.1,391.5,391.6,391.5,0.997,True
early,15.859,15.906,-0.0,392.5,391.6,392.5,0.981,True
correct,15.952,15.999,-0.0,392.6,195.6,392.6,0.0,True
correct,16.045,16.092,-0.0,195.5,391.6,195.5,0.0,True
late,16.115,16.184,-0.1,391.6,391.1,391.6,0.988,True
early,16.231,16.277,-0.0,391.6,393.6,391.6,0.956,True
correct,16.324,16.37,-0.0,391.6,329.5,391.6,0.0,True
correct,16.417,16.463,-0.0,330.0,391.7,330.0,0.0,True
correct,16.509,16.556,-0.0,391.6,391.7,391.6,0.999,True
correct,16.602,16.649,-0.0,394.0,391.6,394.0,0.948,True
correct,16.695,16.742,-0.0,394.3,195.5,394.3,0.0,True
correct,16.788,16.835,-0.0,195.4,391.6,195.4,0.0,True
correct,16.881,16.927,-0.0,391.6,389.6,391.6,0.957,True
correct,16.974,17.02,-0.0,391.7,395.2,391.7,0.925,True
correct,17.067,17.113,-0.0,391.7,329.3,391.7,0.0,True
correct,17.16,17.206,-0.0,329.9,391.6,329.9,0.0,True
correct,17.253,17.299,-0.0,391.6,391.9,391.6,0.994,True
correct,17.345,17.392,-0.0,396.0,391.5,396.0,0.906,True
correct,17.438,17.485,-0.0,396.3,195.5,396.3,0.0,True
correct,17.531,17.578,-0.0,195.3,391.6,195.3,0.0,True
correct,17.624,17.67,-0.0,391.5,381.7,391.5,0.803,True
correct,17.717,17.763,-0.0,391.9,396.5,391.9,0.904,True
late,17.81,17.879,-0.1,392.0,174.1,392.0,0.0,True
early,17.903,17.949,-0.0,174.1,523.0,174.1,0.0,True
late,17.996,18.065,-0.1,523.4,522.3,523.4,0.981,True
correct,18.088,18.158,-0.1,521.8,524.3,521.8,0.96,True
correct,18.181,18.251,-0.1,521.8,261.1,521.8,0.0,True
early,18.297,18.344,-0.0,261.1,523.6,261.1,0.0,True
late,18.367,18.437,-0.1,523.0,523.6,523.0,0.99,True
early,18.483,18.53,-0.0,523.2,523.6,523.2,0.994,True
correct,18.576,18.623,-0.0,523.2,440.3,523.2,0.0,True
correct,18.669,18.715,-0.0,440.3,523.3,440.3,0.0,True
correct,18.762,18.808,-0.0,523.6,520.8,523.6,0.954,True
correct,18.855,18.901,-0.0,523.6,525.6,523.6,0.968,True
correct,18.948,18.994,-0.0,523.6,261.1,523.6,0.0,True
correct,19.04,19.087,-0.0,261.1,523.5,261.1,0.0,True
correct,19.133,19.18,-0.0,523.3,523.6,523.3,0.995,True
correct,19.226,19.273,-0.0,522.8,523.4,522.8,0.99,True
correct,19.319,19.366,-0.0,522.8,391.6,522.8,0.0,True
correct,19.412,19.458,-0.0,391.6,493.8,391.6,0.0,True
correct,19.505,19.551,-0.0,494.1,486.7,494.1,0.877,True
correct,19.598,19.644,-0.0,494.1,495.1,494.1,0.983,True
correct,19.691,19.737,-0.0,494.0,261.0,494.0,0.0,True
correct,19.784,19.83,-0.0,261.1,494.0,261.1,0.0,True
correct,19.876,19.923,-0.0,493.8,494.1,493.8,0.994,True
correct,19.969,20.016,-0.0,488.2,493.9,488.2,0.905,True
late,20.062,20.132,-0.1,487.9,174.2,487.9,0.0,True
early,20.155,20.201,-0.0,173.8,439.7,173.8,0.0,True
late,20.248,20.318,-0.1,440.2,440.3,440.2,0.997,True
correct,20.341,20.41,-0.1,440.0,440.4,440.0,0.992,True
correct,20.434,20.503,-0.1,439.9,261.1,439.9,0.0,True
correct,20.527,20.596,-0.1,261.1,440.1,261.1,0.0,True
correct,20.619,20.689,-0.1,439.8,440.4,439.8,0.987,True
correct,20.712,20.782,-0.1,433.3,440.3,433.3,0.871,True
correct,20.805,20.875,-0.1,433.1,348.9,433.1,0.0,True
early,20.921,20.968,-0.0,348.9,440.3,348.9,0.0,True
correct,21.014,21.061,-0.0,440.1,440.2,440.1,0.997,True
correct,21.107,21.153,-0.0,439.5,440.7,439.5,0.977,True
correct,21.2,21.246,-0.0,440.3,261.1,440.3,0.0,True
correct,21.293,21.339,-0.0,261.1,440.0,261.1,0.0,True
correct,21.386,21.432,-0.0,440.3,440.8,440.3,0.99,True
correct,21.479,21.525,-0.0,440.3,440.2,440.3,0.999,True
correct,21.571,21.618,-0.0,438.8,147.1,438.8,0.0,True
correct,21.664,21.711,-0.0,146.6,494.1,146.6,0.0,True
correct,21.757,21.804,-0.0,493.9,494.0,493.9,0.998,True
correct,21.85,21.897,-0.0,491.5,494.1,491.5,0.955,True
correct,21.943,21.989,-0.0,494.1,348.8,494.1,0.0,True
correct,22.036,22.082,-0.0,348.9,493.8,348.9,0.0,True
correct,22.129,22.175,-0.0,494.1,495.1,494.1,0.983,True
correct,22.222,22.268,-0.0,494.0,486.1,494.0,0.869,True
late,22.314,22.454,-0.1,488.9,440.1,488.9,0.403,True
correct,22.407,22.547,-0.1,494.4,439.9,494.4,0.0,True
correct,22.5,22.64,-0.1,439.9,440.3,439.9,0.992,True
late,22.593,22.756,-0.2,434.9,247.1,434.9,0.0,True
early,22.686,22.825,-0.1,440.0,439.7,440.0,0.994,True
late,22.779,23.104,-0.3,246.9,329.7,246.9,0.0,True
correct,22.872,23.22,-0.3,440.2,415.4,440.2,0.605,True
early,23.15,23.313,-0.2,329.3,415.6,329.3,0.0,True
correct,23.243,23.406,-0.2,415.1,415.6,415.1,0.989,True
correct,23.336,23.499,-0.2,417.9,247.1,417.9,0.0,True
early,23.452,23.592,-0.1,415.8,415.6,415.8,0.996,True
correct,23.545,23.684,-0.1,246.9,416.9,246.9,0.0,True
correct,23.638,23.777,-0.1,415.4,415.0,415.4,0.992,True
correct,23.731,23.87,-0.1,415.6,329.5,415.6,0.0,True
correct,23.824,23.963,-0.1,415.6,415.3,415.6,0.993,True
correct,23.917,24.056,-0.1,330.0,415.5,330.0,0.0,True
correct,24.01,24.149,-0.1,415.6,415.6,415.6,1.0,True
correct,24.102,24.242,-0.1,416.2,247.0,416.2,0.0,True
correct,24.195,24.335,-0.1,416.3,415.5,416.3,0.984,True
correct,24.288,24.427,-0.1,246.7,418.9,246.7,0.0,True
correct,24.381,24.52,-0.1,415.3,414.6,415.3,0.986,True
correct,24.474,24.613,-0.1,415.6,413.3,415.6,0.954,True
correct,24.567,24.706,-0.1,415.6,415.1,415.6,0.99,True
correct,24.66,24.799,-0.1,,414.4,414.4,0.0,True
correct,24.753,24.892,-0.1,415.5,415.7,415.5,0.996,True
correct,24.845,24.985,-0.1,416.9,293.2,416.9,0.0,True
correct,24.938,25.078,-0.1,417.0,415.4,417.0,0.967,True
correct,25.031,25.171,-0.1,293.1,415.8,293.1,0.0,True
correct,25.124,25.263,-0.1,415.1,414.3,415.1,0.983,True
late,25.217,25.38,-0.2,415.6,330.0,415.6,0.0,True
correct,25.31,25.472,-0.2,415.6,415.4,415.6,0.995,True
correct,25.403,25.565,-0.2,329.8,415.2,329.8,0.0,True
correct,25.496,25.658,-0.2,415.4,416.2,415.4,0.985,True
correct,25.588,25.751,-0.2,417.7,293.2,417.7,0.0,True
correct,25.681,25.844,-0.2,417.8,415.6,417.8,0.955,True
early,25.797,25.937,-0.1,293.2,415.6,293.2,0.0,True
late,25.867,26.03,-0.2,414.9,415.6,414.9,0.986,True
early,25.983,26.123,-0.1,415.8,330.0,415.8,0.0,True
correct,26.076,26.215,-0.1,415.8,415.3,415.8,0.989,True
correct,26.169,26.308,-0.1,330.0,414.9,330.0,0.0,True
correct,26.262,26.401,-0.1,415.6,417.4,415.6,0.963,True
correct,26.355,26.494,-0.1,415.6,293.2,415.6,0.0,True
correct,26.448,26.587,-0.1,415.6,415.5,415.6,0.998,True
correct,26.541,26.68,-0.1,293.2,415.6,293.2,0.0,True
correct,26.633,26.773,-0.1,415.3,415.5,415.3,0.995,True
correct,26.726,26.866,-0.1,416.3,,416.3,0.0,True
correct,26.819,26.958,-0.1,416.4,465.8,416.4,0.379,True
correct,26.912,27.051,-0.1,,470.0,470.0,0.0,True
correct,27.005,27.144,-0.1,465.7,461.8,465.7,0.931,True
correct,27.098,27.237,-0.1,465.8,276.9,465.8,0.0,True
correct,27.191,27.33,-0.1,465.8,465.7,465.8,0.999,True
correct,27.284,27.423,-0.1,277.5,465.5,277.5,0.0,True
correct,27.376,27.516,-0.1,465.8,466.0,465.8,0.996,True
correct,27.469,27.609,-0.1,471.3,329.8,471.3,0.0,True
correct,27.562,27.702,-0.1,471.6,465.8,471.6,0.898,True
correct,27.655,27.794,-0.1,329.4,471.5,329.4,0.0,True
late,27.748,27.91,-0.2,465.7,465.3,465.7,0.992,True
correct,27.841,28.003,-0.2,466.0,277.3,466.0,0.0,True
correct,27.934,28.096,-0.2,466.0,465.8,466.0,0.995,True
correct,28.027,28.189,-0.2,277.4,465.1,277.4,0.0,True
correct,28.119,28.282,-0.2,465.7,466.6,465.7,0.984,True
correct,28.212,28.375,-0.2,473.2,330.0,473.2,0.0,True
correct,28.305,28.468,-0.2,473.4,440.3,473.4,0.534,True
early,28.421,28.561,-0.1,329.7,440.2,329.7,0.0,True
early,28.607,28.654,-0.0,439.5,440.3,439.5,0.985,True
correct,28.7,28.746,-0.0,440.3,277.2,440.3,0.0,True
correct,28.793,28.839,-0.0,277.6,440.0,277.6,0.0,True
correct,28.886,28.932,-0.0,440.3,440.8,440.3,0.99,True
correct,28.979,29.025,-0.0,440.3,435.9,440.3,0.917,True
correct,29.071,29.118,-0.0,438.8,,438.8,0.0,True
correct,29.164,29.211,-0.0,,391.6,391.6,0.0,True
correct,29.257,29.304,-0.0,391.6,391.7,391.6,0.998,True
correct,29.35,29.397,-0.0,394.6,391.6,394.6,0.935,True
correct,29.443,29.489,-0.0,394.9,219.4,394.9,0.0,True
correct,29.536,29.582,-0.0,219.6,391.6,219.6,0.0,True
correct,29.629,29.675,-0.0,391.6,388.3,391.6,0.93,True
correct,29.722,29.768,-0.0,391.7,395.7,391.7,0.917,True
correct,29.815,29.861,-0.0,391.8,329.8,391.8,0.0,True
correct,29.907,29.954,-0.0,329.4,391.6,329.4,0.0,True
correct,30.0,30.047,-0.0,391.6,392.0,391.6,0.99,True
correct,30.093,30.14,-0.0,396.6,391.5,396.6,0.893,True
late,30.186,30.256,-0.1,396.9,219.7,396.9,0.0,True
early,30.279,30.325,-0.0,219.6,391.5,219.6,0.0,True
late,30.372,30.441,-0.1,391.6,391.4,391.6,0.996,True
correct,30.465,30.534,-0.1,392.1,392.4,392.1,0.994,True
correct,30.558,30.627,-0.1,392.1,348.7,392.1,0.0,True
correct,30.65,30.72,-0.1,348.2,440.1,348.2,0.0,True
correct,30.743,30.813,-0.1,439.7,440.3,439.7,0.99,True
correct,30.836,30.906,-0.1,433.1,440.3,433.1,0.868,True
early,30.952,30.999,-0.0,439.6,219.6,439.6,0.0,True
correct,31.045,31.092,-0.0,219.6,440.3,219.6,0.0,True
late,31.115,31.184,-0.1,440.1,440.7,440.1,0.989,True
early,31.231,31.277,-0.0,440.3,437.8,440.3,0.953,True
correct,31.324,31.37,-0.0,440.3,146.5,440.3,0.0,True
correct,31.417,31.463,-0.0,147.2,391.6,147.2,0.0,True
correct,31.51,31.556,-0.0,391.6,394.4,391.6,0.941,True
correct,31.602,31.649,-0.0,394.0,391.6,394.0,0.948,True
correct,31.695,31.742,-0.0,394.2,329.9,394.2,0.0,True
correct,31.788,31.835,-0.0,329.6,391.6,329.6,0.0,True
late,31.881,32.113,-0.2,391.6,293.1,391.6,0.0,True
early,32.16,32.206,-0.0,293.2,348.7,293.2,0.0,True
correct,32.253,32.299,-0.0,348.9,353.4,348.9,0.895,True
correct,32.345,32.392,-0.0,353.2,348.8,353.2,0.898,True
correct,32.438,32.485,-0.0,353.4,219.6,353.4,0.0,True
correct,32.531,32.578,-0.0,219.4,348.9,219.4,0.0,True
correct,32.624,32.671,-0.0,348.8,348.8,348.8,0.998,True
correct,32.717,32.763,-0.0,354.1,354.0,354.1,0.997,True
late,32.81,32.88,-0.1,349.3,293.2,349.3,0.0,True
correct,32.903,32.972,-0.1,293.2,348.8,293.2,0.0,True
correct,32.996,33.065,-0.1,348.9,350.0,348.9,0.973,True
correct,33.089,33.158,-0.1,349.5,348.8,349.5,0.982,True
correct,33.181,33.251,-0.1,355.0,219.5,355.0,0.0,True
early,33.298,33.344,-0.0,219.7,348.9,219.7,0.0,True
late,33.367,33.437,-0.1,348.6,348.9,348.6,0.993,True
early,33.483,33.53,-0.0,350.0,348.9,350.0,0.974,True
correct,33.576,33.623,-0.0,350.1,147.2,350.1,0.0,True
correct,33.669,33.715,-0.0,146.7,348.9,146.7,0.0,True
correct,33.762,33.808,-0.0,348.9,351.3,348.9,0.942,True
correct,33.855,33.901,-0.0,348.9,348.5,348.9,0.989,True
correct,33.948,33.994,-0.0,348.9,219.4,348.9,0.0,True
correct,34.041,34.087,-0.0,219.6,348.9,219.6,0.0,True
correct,34.133,34.18,-0.0,348.8,348.9,348.8,0.999,True
correct,34.226,34.273,-0.0,351.5,349.0,351.5,0.94,True
correct,34.319,34.366,-0.0,351.8,293.2,351.8,0.0,True
correct,34.412,34.459,-0.0,293.1,348.9,293.1,0.0,True
correct,34.505,34.551,-0.0,348.9,352.9,348.9,0.906,True
correct,34.598,34.644,-0.0,349.0,346.9,349.0,0.95,True
correct,34.691,34.737,-0.0,349.0,219.3,349.0,0.0,True
correct,34.784,34.83,-0.0,219.6,348.7,219.6,0.0,True
correct,34.876,34.923,-0.0,348.8,348.9,348.8,0.998,True
correct,34.969,35.016,-0.0,353.5,349.3,353.5,0.902,True
correct,35.062,35.109,-0.0,353.7,293.2,353.7,0.0,True
correct,35.155,35.202,-0.0,293.0,348.9,293.0,0.0,True
late,35.248,35.318,-0.1,348.9,348.9,348.9,0.999,True
correct,35.341,35.411,-0.1,349.3,348.9,349.3,0.991,True
correct,35.434,35.503,-0.1,349.4,219.6,349.4,0.0,True
correct,35.527,35.596,-0.1,219.6,348.9,219.6,0.0,True
correct,35.62,35.689,-0.1,348.9,348.8,348.9,0.997,True
correct,35.712,35.782,-0.1,355.1,350.2,355.1,0.886,True
correct,35.805,35.875,-0.1,355.2,147.2,355.2,0.0,True
early,35.921,35.968,-0.0,146.8,330.0,146.8,0.0,True
late,35.991,36.061,-0.1,329.2,330.0,329.2,0.979,True
early,36.107,36.154,-0.0,330.3,330.0,330.3,0.992,True
correct,36.2,36.246,-0.0,330.4,219.5,330.4,0.0,True
correct,36.293,36.339,-0.0,219.6,329.6,219.6,0.0,True
correct,36.386,36.432,-0.0,330.0,331.7,330.0,0.956,True
correct,36.479,36.525,-0.0,330.0,330.2,330.0,0.994,True
correct,36.572,36.618,-0.0,330.0,247.0,330.0,0.0,True
correct,36.664,36.711,-0.0,246.7,329.9,246.7,0.0,True
correct,36.757,36.804,-0.0,329.7,329.9,329.7,0.993,True
correct,36.85,36.897,-0.0,331.0,330.0,331.0,0.975,True
correct,36.943,36.989,-0.0,331.1,219.3,331.1,0.0,True
correct,37.036,37.082,-0.0,219.6,329.4,219.6,0.0,True
correct,37.129,37.175,-0.0,329.9,333.8,329.9,0.903,True
late,37.129,37.268,-0.1,329.9,330.7,329.9,0.979,True
correct,37.222,37.361,-0.1,330.0,246.4,330.0,0.0,True
early,37.407,37.454,-0.0,246.6,293.3,246.6,0.0,True
correct,37.5,37.547,-0.0,293.4,293.5,293.4,0.997,True
correct,37.593,37.64,-0.0,299.1,292.9,299.1,0.834,True
correct,37.686,37.733,-0.0,299.5,219.6,299.5,0.0,True
correct,37.779,37.825,-0.0,219.6,292.8,219.6,0.0,True
late,37.872,37.942,-0.1,293.2,293.2,293.2,0.999,True
correct,37.965,38.034,-0.1,293.3,293.8,293.3,0.987,True
correct,38.058,38.127,-0.1,293.3,,293.3,0.0,True
early,38.174,38.197,-0.0,,261.1,261.1,0.0,True
late,38.243,38.313,-0.1,260.9,262.2,260.9,0.958,True
early,38.359,38.406,-0.0,261.3,261.1,261.3,0.993,True
correct,38.452,38.499,-0.0,261.4,155.2,261.4,0.0,True
correct,38.545,38.592,-0.0,155.1,261.1,155.1,0.0,True
correct,38.638,38.685,-0.0,261.1,261.1,261.1,0.999,True
correct,38.731,38.777,-0.0,261.1,263.8,261.1,0.916,True
correct,38.824,38.87,-0.0,261.1,219.6,261.1,0.0,True
correct,38.917,38.963,-0.0,219.6,260.8,219.6,0.0,True
correct,39.01,39.056,-0.0,261.1,265.3,261.1,0.872,True
correct,39.103,39.149,-0.0,261.1,261.1,261.1,0.998,True
correct,39.195,39.242,-0.0,262.1,155.2,262.1,0.0,True
correct,39.288,39.335,-0.0,154.9,261.1,154.9,0.0,True
