mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,216,188,65,74,49,28,0,25,120.00,99.00,21.00
progressive_tempo,ritardando,182,223,54,38,90,0,41,23,120.00,85.00,35.00
progressive_tempo,tempo_fluctuation,211,323,50,43,118,0,112,15,120.00,99.00,21.00
duration,note_held_too_long,180,180,178,2,0,0,0,151,120.00,94.00,26.00
duration,note_cut_too_soon,181,181,171,6,4,0,0,144,120.00,94.00,26.00
note,note_missing,179,178,132,24,22,1,0,101,120.00,94.00,26.00
note,note_not_expected,179,180,175,1,3,0,1,148,120.00,94.00,26.00
articulation,articulated_legato,179,179,178,1,0,0,0,146,120.00,94.00,26.00
articulation,articulated_staccato,178,178,178,0,0,0,0,89,120.00,94.00,26.00
articulation,articulated_accentuated,179,179,178,1,0,0,0,152,120.00,94.00,26.00
