mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,470,400,218,117,65,70,0,58,120.00,104.00,16.00
progressive_tempo,ritardando,403,504,184,59,160,0,101,51,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,435,596,155,66,214,0,161,59,120.00,117.00,3.00
duration,note_held_too_long,396,398,275,60,61,0,2,147,120.00,110.00,10.00
duration,note_cut_too_soon,398,400,273,61,64,0,2,144,120.00,110.00,10.00
note,note_missing,396,398,275,60,61,0,2,148,120.00,110.00,10.00
note,note_not_expected,396,399,292,50,54,0,3,140,120.00,110.00,10.00
articulation,articulated_legato,396,397,284,53,59,0,1,155,120.00,110.00,10.00
articulation,articulated_staccato,410,412,276,65,69,0,2,119,120.00,110.00,10.00
articulation,articulated_accentuated,396,398,275,60,61,0,2,147,120.00,110.00,10.00
