mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1521,1315,1100,204,11,206,0,135,120.00,125.00,5.00
progressive_tempo,ritardando,1324,1608,1034,16,274,0,284,104,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,1478,1711,1003,121,354,0,233,121,120.00,117.00,3.00
duration,note_held_too_long,1311,1311,1303,4,4,0,0,614,120.00,110.00,10.00
duration,note_cut_too_soon,1312,1312,1303,4,5,0,0,613,120.00,110.00,10.00
note,note_missing,1311,1311,1303,4,4,0,0,614,120.00,110.00,10.00
note,note_not_expected,1311,1311,1303,4,4,0,0,614,120.00,110.00,10.00
articulation,articulated_legato,1311,1310,1300,6,4,1,0,547,120.00,110.00,10.00
articulation,articulated_staccato,1383,1385,1264,60,59,0,2,417,120.00,110.00,10.00
articulation,articulated_accentuated,1311,1311,1303,4,4,0,0,614,120.00,110.00,10.00
