mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,705,606,403,148,55,99,0,93,120.00,144.00,24.00
progressive_tempo,ritardando,610,746,379,52,179,0,136,91,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,711,1015,398,90,223,0,304,78,120.00,144.00,24.00
duration,note_held_too_long,604,606,513,43,48,0,2,258,120.00,134.00,14.00
duration,note_cut_too_soon,605,607,513,43,49,0,2,258,120.00,134.00,14.00
note,note_missing,604,606,513,43,48,0,2,259,120.00,134.00,14.00
note,note_not_expected,604,607,513,43,48,0,3,258,120.00,134.00,14.00
articulation,articulated_legato,604,605,518,42,44,0,1,297,120.00,134.00,14.00
articulation,articulated_staccato,617,618,563,28,26,0,1,277,120.00,134.00,14.00
articulation,articulated_accentuated,604,606,513,43,48,0,2,258,120.00,134.00,14.00
