mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,537,456,338,101,17,81,0,68,120.00,134.00,14.00
progressive_tempo,ritardando,467,570,315,24,128,0,103,44,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,586,621,270,105,211,0,35,64,120.00,144.00,24.00
duration,note_held_too_long,456,456,456,0,0,0,0,371,120.00,125.00,5.00
duration,note_cut_too_soon,456,456,456,0,0,0,0,372,120.00,125.00,5.00
note,note_missing,456,455,443,9,3,1,0,324,120.00,125.00,5.00
note,note_not_expected,456,456,456,0,0,0,0,372,120.00,125.00,5.00
articulation,articulated_legato,456,456,456,0,0,0,0,372,120.00,125.00,5.00
articulation,articulated_staccato,486,486,440,24,22,0,0,286,120.00,125.00,5.00
articulation,articulated_accentuated,456,456,456,0,0,0,0,372,120.00,125.00,5.00
