mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,592,493,258,186,49,99,0,68,120.00,144.00,24.00
progressive_tempo,ritardando,514,644,190,61,263,0,130,60,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,669,884,91,183,395,0,215,62,120.00,134.00,14.00
duration,note_held_too_long,493,493,493,0,0,0,0,432,120.00,125.00,5.00
duration,note_cut_too_soon,496,496,491,2,3,0,0,428,120.00,125.00,5.00
note,note_missing,493,492,403,48,41,1,0,254,120.00,125.00,5.00
note,note_not_expected,493,493,493,0,0,0,0,431,120.00,125.00,5.00
articulation,articulated_legato,494,492,356,70,66,2,0,94,120.00,125.00,5.00
articulation,articulated_staccato,517,517,481,22,14,0,0,325,120.00,125.00,5.00
articulation,articulated_accentuated,493,493,493,0,0,0,0,432,120.00,125.00,5.00
