mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,534,453,247,150,56,81,0,56,120.00,134.00,14.00
progressive_tempo,ritardando,476,575,220,69,187,0,99,62,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,565,678,253,127,185,0,113,69,120.00,125.00,5.00
duration,note_held_too_long,443,444,419,10,14,0,1,331,120.00,117.00,3.00
duration,note_cut_too_soon,444,445,419,10,15,0,1,330,120.00,117.00,3.00
note,note_missing,443,444,419,10,14,0,1,331,120.00,117.00,3.00
note,note_not_expected,443,444,419,10,14,0,1,331,120.00,117.00,3.00
articulation,articulated_legato,443,443,442,1,0,0,0,355,120.00,117.00,3.00
articulation,articulated_staccato,487,488,394,44,49,0,1,214,120.00,117.00,3.00
articulation,articulated_accentuated,443,444,419,10,14,0,1,331,120.00,117.00,3.00
