mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,664,570,295,178,97,94,0,68,120.00,144.00,24.00
progressive_tempo,ritardando,566,691,258,98,210,0,125,60,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,668,746,298,169,201,0,78,52,120.00,125.00,5.00
duration,note_held_too_long,569,569,477,45,47,0,0,335,120.00,134.00,14.00
duration,note_cut_too_soon,569,569,474,46,49,0,0,327,120.00,134.00,14.00
note,note_missing,569,569,477,45,47,0,0,336,120.00,134.00,14.00
note,note_not_expected,569,569,477,45,47,0,0,334,120.00,134.00,14.00
articulation,articulated_legato,569,568,459,55,54,1,0,282,120.00,134.00,14.00
articulation,articulated_staccato,589,590,427,74,88,0,1,181,120.00,134.00,14.00
articulation,articulated_accentuated,569,569,477,45,47,0,0,335,120.00,134.00,14.00
