mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,409,342,188,111,43,67,0,62,120.00,125.00,5.00
progressive_tempo,ritardando,348,427,172,40,136,0,79,49,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,408,510,164,85,159,0,102,30,120.00,117.00,3.00
duration,note_held_too_long,345,345,344,0,1,0,0,287,120.00,110.00,10.00
duration,note_cut_too_soon,345,345,344,0,1,0,0,285,120.00,110.00,10.00
note,note_missing,345,344,296,25,23,1,0,236,120.00,110.00,10.00
note,note_not_expected,345,345,344,0,1,0,0,285,120.00,110.00,10.00
articulation,articulated_legato,345,344,309,18,17,1,0,248,120.00,110.00,10.00
articulation,articulated_staccato,371,371,307,27,37,0,0,151,120.00,110.00,10.00
articulation,articulated_accentuated,345,345,344,0,1,0,0,285,120.00,110.00,10.00
