mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1543,1542,1523,8,11,1,0,1279,113.00,125.00,12.00
tempo,faster_tempo,1554,1559,1399,70,85,0,5,428,113.00,144.00,31.00
tempo,a_lot_faster_tempo,1634,1630,1345,147,138,4,0,368,113.00,188.00,75.00
tempo,slower_tempo,1553,1556,1450,48,55,0,3,561,113.00,99.00,14.00
tempo,a_lot_slower_tempo,1578,1594,1348,117,113,0,16,325,113.00,125.00,12.00
progressive_tempo,accelerando,1821,1519,1013,381,125,302,0,212,113.00,144.00,31.00
progressive_tempo,ritardando,1559,1896,1003,151,405,0,337,200,113.00,144.00,31.00
progressive_tempo,tempo_fluctuation,1801,2620,1083,163,555,0,819,239,113.00,125.00,12.00
timing,note_too_soon,1550,1550,1401,64,85,0,0,516,113.00,125.00,12.00
timing,note_too_late,1543,1543,1402,58,83,0,0,517,113.00,125.00,12.00
duration,note_held_too_long,1542,1541,1523,7,11,1,0,1284,113.00,125.00,12.00
duration,note_cut_too_soon,1542,1541,1523,7,11,1,0,1285,113.00,125.00,12.00
note,note_missing,1542,1541,1523,7,11,1,0,1285,113.00,125.00,12.00
note,note_not_expected,1542,1540,1448,56,36,2,0,754,113.00,125.00,12.00
articulation,articulated_legato,1542,1541,1523,7,11,1,0,1285,113.00,125.00,12.00
articulation,articulated_staccato,1550,1550,1460,33,57,0,0,698,113.00,125.00,12.00
articulation,articulated_accentuated,1542,1541,1523,7,11,1,0,1285,113.00,125.00,12.00
