mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,838,706,487,172,47,132,0,108,120.00,104.00,16.00
progressive_tempo,ritardando,717,888,433,55,229,0,171,111,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,873,1307,359,70,444,0,434,109,120.00,208.00,88.00
duration,note_held_too_long,702,702,702,0,0,0,0,607,120.00,99.00,21.00
duration,note_cut_too_soon,703,703,702,0,1,0,0,608,120.00,99.00,21.00
note,note_missing,702,702,702,0,0,0,0,608,120.00,99.00,21.00
note,note_not_expected,702,702,702,0,0,0,0,608,120.00,99.00,21.00
articulation,articulated_legato,702,702,702,0,0,0,0,607,120.00,99.00,21.00
articulation,articulated_staccato,771,771,659,54,58,0,0,292,120.00,99.00,21.00
articulation,articulated_accentuated,702,702,702,0,0,0,0,608,120.00,99.00,21.00
