mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,524,524,517,2,5,0,0,474,101.00,94.00,7.00
tempo,faster_tempo,525,525,522,1,2,0,0,292,101.00,117.00,16.00
tempo,a_lot_faster_tempo,536,536,521,7,8,0,0,254,101.00,144.00,43.00
tempo,slower_tempo,522,522,521,0,1,0,0,249,101.00,156.00,55.00
tempo,a_lot_slower_tempo,533,533,520,8,5,0,0,244,101.00,94.00,7.00
progressive_tempo,accelerando,606,520,338,114,68,86,0,76,101.00,104.00,3.00
progressive_tempo,ritardando,520,635,333,35,152,0,115,54,101.00,110.00,9.00
progressive_tempo,tempo_fluctuation,629,777,374,80,175,0,148,82,101.00,125.00,24.00
timing,note_too_soon,520,520,520,0,0,0,0,478,101.00,94.00,7.00
timing,note_too_late,520,520,520,0,0,0,0,478,101.00,94.00,7.00
duration,note_held_too_long,520,520,520,0,0,0,0,479,101.00,94.00,7.00
duration,note_cut_too_soon,520,520,520,0,0,0,0,479,101.00,94.00,7.00
note,note_missing,520,520,520,0,0,0,0,478,101.00,94.00,7.00
note,note_not_expected,520,521,514,2,4,0,1,389,101.00,94.00,7.00
articulation,articulated_legato,520,520,520,0,0,0,0,478,101.00,94.00,7.00
articulation,articulated_staccato,522,522,520,2,0,0,0,374,101.00,94.00,7.00
articulation,articulated_accentuated,520,520,520,0,0,0,0,479,101.00,94.00,7.00
