mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,585,504,294,145,65,81,0,67,120.00,125.00,5.00
progressive_tempo,ritardando,492,593,266,45,181,0,101,57,120.00,78.00,42.00
progressive_tempo,tempo_fluctuation,660,591,261,192,138,69,0,74,120.00,144.00,24.00
duration,note_held_too_long,489,488,429,29,30,1,0,267,120.00,117.00,3.00
duration,note_cut_too_soon,490,489,429,29,31,1,0,267,120.00,117.00,3.00
note,note_missing,489,487,391,49,47,2,0,223,120.00,117.00,3.00
note,note_not_expected,489,489,442,25,22,0,0,279,120.00,117.00,3.00
articulation,articulated_legato,489,487,410,39,38,2,0,264,120.00,117.00,3.00
articulation,articulated_staccato,505,503,389,60,54,2,0,164,120.00,117.00,3.00
articulation,articulated_accentuated,489,488,429,29,30,1,0,267,120.00,117.00,3.00
