mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,578,494,360,85,49,84,0,77,120.00,134.00,14.00
progressive_tempo,ritardando,524,601,379,54,91,0,77,73,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,646,473,244,157,72,173,0,47,120.00,110.00,10.00
duration,note_held_too_long,502,498,421,41,36,4,0,122,120.00,104.00,16.00
duration,note_cut_too_soon,502,498,421,41,36,4,0,122,120.00,104.00,16.00
note,note_missing,502,497,420,43,34,5,0,116,120.00,104.00,16.00
note,note_not_expected,503,500,428,40,32,3,0,125,120.00,104.00,16.00
articulation,articulated_legato,502,497,421,42,34,5,0,114,120.00,104.00,16.00
articulation,articulated_staccato,542,538,425,56,57,4,0,109,120.00,144.00,24.00
articulation,articulated_accentuated,502,498,421,41,36,4,0,122,120.00,104.00,16.00
