mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1805,1808,1713,46,46,0,3,656,136.00,134.00,2.00
tempo,faster_tempo,1814,1856,1675,71,68,0,42,325,136.00,156.00,20.00
tempo,a_lot_faster_tempo,1912,1839,1688,86,65,73,0,279,136.00,134.00,2.00
tempo,slower_tempo,1815,1895,1679,67,69,0,80,251,136.00,144.00,8.00
tempo,a_lot_slower_tempo,1898,1917,1757,75,66,0,19,373,136.00,134.00,2.00
progressive_tempo,accelerando,2061,1720,1495,164,61,341,0,225,136.00,94.00,42.00
progressive_tempo,ritardando,1819,2055,1609,83,127,0,236,232,136.00,156.00,20.00
progressive_tempo,tempo_fluctuation,2069,1383,889,406,88,686,0,150,136.00,134.00,2.00
timing,note_too_soon,1807,1810,1713,47,47,0,3,654,136.00,134.00,2.00
timing,note_too_late,1805,1808,1713,46,46,0,3,655,136.00,134.00,2.00
duration,note_held_too_long,1805,1808,1713,46,46,0,3,656,136.00,134.00,2.00
duration,note_cut_too_soon,1805,1808,1713,46,46,0,3,656,136.00,134.00,2.00
note,note_missing,1805,1807,1713,45,47,0,2,663,136.00,134.00,2.00
note,note_not_expected,1805,1808,1721,37,47,0,3,657,136.00,134.00,2.00
articulation,articulated_legato,1805,1806,1759,27,19,0,1,1122,136.00,134.00,2.00
articulation,articulated_staccato,1826,1831,1718,53,55,0,5,446,136.00,134.00,2.00
articulation,articulated_accentuated,1805,1808,1713,46,46,0,3,657,136.00,134.00,2.00
