mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,265,225,80,98,47,40,0,39,120.00,156.00,36.00
progressive_tempo,ritardando,230,283,78,37,115,0,53,38,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,272,406,31,68,173,0,134,25,120.00,117.00,3.00
duration,note_held_too_long,227,227,224,2,1,0,0,203,120.00,125.00,5.00
duration,note_cut_too_soon,229,229,223,3,3,0,0,202,120.00,125.00,5.00
note,note_missing,226,225,170,31,24,1,0,139,120.00,125.00,5.00
note,note_not_expected,226,225,215,7,3,1,0,193,120.00,125.00,5.00
articulation,articulated_legato,226,225,160,35,30,1,0,111,120.00,125.00,5.00
articulation,articulated_staccato,229,229,218,3,8,0,0,118,120.00,125.00,5.00
articulation,articulated_accentuated,226,226,226,0,0,0,0,203,120.00,125.00,5.00
