mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,371,311,101,134,76,60,0,39,120.00,144.00,24.00
progressive_tempo,ritardando,311,387,93,63,155,0,76,16,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,395,519,93,126,176,0,124,52,120.00,110.00,10.00
duration,note_held_too_long,310,310,175,66,69,0,0,87,120.00,104.00,16.00
duration,note_cut_too_soon,311,311,176,66,69,0,0,88,120.00,104.00,16.00
note,note_missing,310,310,174,66,70,0,0,87,120.00,104.00,16.00
note,note_not_expected,310,311,174,65,71,0,1,107,120.00,104.00,16.00
articulation,articulated_legato,310,310,175,66,69,0,0,87,120.00,104.00,16.00
articulation,articulated_staccato,311,311,178,65,68,0,0,59,120.00,104.00,16.00
articulation,articulated_accentuated,310,310,175,66,69,0,0,87,120.00,104.00,16.00
