onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,24.01,24.869,-0.9,369.5,369.6,369.5,0.999,True
correct,24.219,25.078,-0.9,329.9,329.8,329.9,0.996,True
correct,24.637,25.519,-0.9,293.4,293.2,293.4,0.995,True
correct,30.651,31.51,-0.9,369.6,369.6,369.6,0.999,True
correct,31.068,31.951,-0.9,329.6,330.0,329.6,0.99,True
correct,31.277,32.16,-0.9,293.0,293.2,293.0,0.994,True
correct,31.51,32.369,-0.9,247.1,246.9,247.1,0.996,True
correct,34.064,34.946,-0.9,494.0,493.8,494.0,0.998,True
correct,34.923,35.805,-0.9,439.8,440.0,439.8,0.996,True
correct,37.5,38.36,-0.9,219.3,219.6,219.3,0.991,True
correct,37.709,38.592,-0.9,249.2,247.0,249.2,0.928,True
correct,37.918,38.801,-0.9,292.7,293.2,292.7,0.985,True
correct,38.151,39.01,-0.9,369.6,369.6,369.6,0.999,True
correct,38.36,39.219,-0.9,329.9,329.8,329.9,0.996,True
correct,39.637,40.519,-0.9,219.6,219.5,219.6,0.996,True
correct,39.869,40.728,-0.9,247.1,246.9,247.1,0.996,True
correct,40.078,40.937,-0.9,293.1,293.2,293.1,0.998,True
correct,40.937,41.796,-0.9,293.2,298.8,293.2,0.85,True
correct,41.355,42.237,-0.9,277.5,276.6,277.5,0.973,True
correct,41.796,42.655,-0.9,246.6,245.9,246.6,0.976,True
correct,43.073,43.932,-0.9,276.6,275.3,276.6,0.963,True
correct,43.282,44.165,-0.9,295.8,293.2,295.8,0.926,True
correct,43.491,44.374,-0.9,493.5,494.1,493.5,0.99,True
correct,44.35,45.233,-0.9,369.4,369.6,369.4,0.996,True
correct,44.652,45.535,-0.9,368.7,369.5,368.7,0.982,True
correct,44.908,45.767,-0.9,440.2,440.1,440.2,0.998,True
correct,45.093,45.952,-0.9,416.3,429.2,416.3,0.769,True
correct,45.209,46.092,-0.9,397.4,391.6,397.4,0.88,True
correct,46.928,47.787,-0.9,440.2,440.0,440.2,0.998,True
correct,47.137,48.019,-0.9,494.0,494.0,494.0,0.999,True
correct,47.346,48.228,-0.9,587.3,587.2,587.3,0.998,True
correct,47.578,48.437,-0.9,658.8,659.0,658.8,0.999,True
correct,47.671,48.553,-0.9,587.4,587.3,587.4,0.999,True
correct,47.787,48.646,-0.9,494.0,493.5,494.0,0.99,True
correct,47.903,48.762,-0.9,440.2,439.6,440.2,0.988,True
correct,47.996,48.878,-0.9,494.0,493.9,494.0,0.998,True
correct,48.112,48.971,-0.9,440.2,439.4,440.2,0.984,True
correct,48.228,49.087,-0.9,348.9,348.9,348.9,0.999,True
correct,48.321,49.203,-0.9,348.7,347.5,348.7,0.972,True
correct,48.437,49.296,-0.9,370.7,370.7,370.7,0.999,True
correct,48.646,49.505,-0.9,293.2,293.0,293.2,0.994,True
correct,51.432,52.292,-0.9,219.4,219.6,219.4,0.993,True
correct,51.641,52.524,-0.9,248.4,247.1,248.4,0.953,True
correct,51.85,52.733,-0.9,216.1,219.7,216.1,0.867,True
correct,52.083,52.942,-0.9,369.5,369.6,369.5,0.999,True
correct,53.778,54.66,-0.9,329.7,329.9,329.7,0.995,True
correct,55.496,56.378,-0.9,293.2,293.2,293.2,0.997,True
correct,57.005,57.864,-0.9,293.5,297.1,293.5,0.9,True
correct,57.423,58.306,-0.9,292.8,219.6,292.8,0.0,True
correct,57.864,58.723,-0.9,217.6,293.2,217.6,0.0,True
correct,58.073,58.932,-0.9,329.4,295.3,329.4,0.388,True
correct,58.282,59.165,-0.9,298.1,293.2,298.1,0.865,True
correct,61.928,62.787,-0.9,,,0.0,0.0,True
correct,62.369,63.228,-0.9,147.2,146.4,147.2,0.955,True
correct,68.36,69.219,-0.9,164.3,164.3,164.3,0.998,True
correct,68.569,69.451,-0.9,184.7,185.0,184.7,0.984,True
correct,68.778,69.66,-0.9,163.8,162.6,163.8,0.936,True
correct,69.01,69.869,-0.9,147.2,148.3,147.2,0.935,True
correct,69.219,70.078,-0.9,,150.6,150.6,0.0,True
correct,71.796,72.655,-0.9,164.2,163.9,164.2,0.987,True
correct,72.005,72.864,-0.9,185.4,186.1,185.4,0.966,True
correct,72.214,73.097,-0.9,161.6,164.3,161.6,0.865,True
correct,72.423,73.306,-0.9,148.9,147.1,148.9,0.902,True
correct,72.655,73.515,-0.9,,,0.0,0.0,True
correct,76.51,77.369,-0.9,219.7,219.3,219.7,0.988,True
correct,76.719,77.578,-0.9,293.2,293.0,293.2,0.992,True
correct,77.137,78.019,-0.9,219.6,219.5,219.6,0.996,True
correct,77.578,78.437,-0.9,369.6,369.4,369.6,0.997,True
correct,77.996,78.878,-0.9,329.7,329.7,329.7,1.0,True
correct,79.923,80.806,-0.9,219.1,219.7,219.1,0.98,True
correct,80.132,81.015,-0.9,292.8,293.2,292.8,0.987,True
correct,80.573,81.433,-0.9,219.3,219.6,219.3,0.991,True
correct,80.991,81.874,-0.9,369.3,369.6,369.3,0.994,True
correct,81.433,82.292,-0.9,293.2,293.2,293.2,0.999,True
correct,83.36,84.219,-0.9,219.6,219.6,219.6,0.998,True
correct,83.569,84.451,-0.9,293.2,293.2,293.2,1.0,True
correct,84.01,84.869,-0.9,219.6,219.4,219.6,0.989,True
correct,84.428,85.287,-0.9,369.6,369.2,369.6,0.991,True
correct,84.846,85.728,-0.9,329.7,329.7,329.7,0.999,True
correct,86.796,87.656,-0.9,219.5,219.6,219.5,0.996,True
correct,87.005,87.865,-0.9,293.2,293.2,293.2,1.0,True
correct,87.423,88.306,-0.9,219.1,219.6,219.1,0.977,True
correct,87.865,88.724,-0.9,369.6,369.6,369.6,0.999,True
correct,88.282,89.165,-0.9,293.1,293.2,293.1,0.997,True
late,88.282,90.651,-2.4,293.1,,293.1,0.0,True
missing,89.792,,,,,60.0,,False
