mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,890,748,547,139,62,142,0,80,120.00,125.00,5.00
progressive_tempo,ritardando,783,943,550,61,172,0,160,85,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,938,950,536,189,213,0,12,110,120.00,134.00,14.00
duration,note_held_too_long,760,764,721,16,23,0,4,276,120.00,144.00,24.00
duration,note_cut_too_soon,761,765,721,16,24,0,4,275,120.00,144.00,24.00
note,note_missing,760,764,721,16,23,0,4,277,120.00,144.00,24.00
note,note_not_expected,760,765,720,16,24,0,5,275,120.00,144.00,24.00
articulation,articulated_legato,760,763,722,16,22,0,3,276,120.00,144.00,24.00
articulation,articulated_staccato,785,782,723,36,23,3,0,234,120.00,144.00,24.00
articulation,articulated_accentuated,760,764,721,16,23,0,4,277,120.00,144.00,24.00
