mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,244,208,152,48,8,36,0,24,120.00,110.00,10.00
progressive_tempo,ritardando,211,259,133,11,67,0,48,18,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,237,305,102,25,110,0,68,25,120.00,117.00,3.00
duration,note_held_too_long,208,208,208,0,0,0,0,158,120.00,104.00,16.00
duration,note_cut_too_soon,212,212,205,3,4,0,0,158,120.00,104.00,16.00
note,note_missing,208,207,201,4,2,1,0,141,120.00,104.00,16.00
note,note_not_expected,208,209,196,4,8,0,1,114,120.00,104.00,16.00
articulation,articulated_legato,208,208,208,0,0,0,0,156,120.00,104.00,16.00
articulation,articulated_staccato,213,213,205,4,4,0,0,89,120.00,104.00,16.00
articulation,articulated_accentuated,208,208,208,0,0,0,0,159,120.00,104.00,16.00
