mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,212,211,134,39,38,1,0,91,120.00,94.00,26.00
timing,note_too_soon,212,211,134,39,38,1,0,88,120.00,94.00,26.00
timing,note_too_late,214,213,130,43,40,1,0,90,120.00,94.00,26.00
