mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,719,602,269,221,112,117,0,90,120.00,188.00,68.00
progressive_tempo,ritardando,610,757,249,97,264,0,147,61,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,748,950,282,158,308,0,202,65,120.00,156.00,36.00
duration,note_held_too_long,597,600,412,89,96,0,3,148,120.00,144.00,24.00
duration,note_cut_too_soon,600,603,411,91,98,0,3,146,120.00,144.00,24.00
note,note_missing,597,599,417,86,94,0,2,153,120.00,144.00,24.00
note,note_not_expected,597,601,419,84,94,0,4,148,120.00,144.00,24.00
articulation,articulated_legato,597,600,412,89,96,0,3,149,120.00,144.00,24.00
articulation,articulated_staccato,613,610,426,96,88,3,0,143,120.00,144.00,24.00
articulation,articulated_accentuated,597,600,412,89,96,0,3,148,120.00,144.00,24.00
