mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,527,447,239,149,59,80,0,58,120.00,125.00,5.00
progressive_tempo,ritardando,447,553,217,42,188,0,106,55,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,564,595,169,165,230,0,31,63,120.00,125.00,5.00
duration,note_held_too_long,446,446,445,1,0,0,0,391,120.00,94.00,26.00
duration,note_cut_too_soon,447,447,445,1,1,0,0,390,120.00,94.00,26.00
note,note_missing,446,445,396,31,18,1,0,271,120.00,94.00,26.00
note,note_not_expected,446,447,426,8,12,0,1,340,120.00,208.00,88.00
articulation,articulated_legato,446,445,412,21,12,1,0,317,120.00,94.00,26.00
articulation,articulated_staccato,459,459,437,8,14,0,0,285,120.00,94.00,26.00
articulation,articulated_accentuated,446,446,445,1,0,0,0,391,120.00,94.00,26.00
