mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1311,1111,652,302,157,200,0,115,120.00,104.00,16.00
progressive_tempo,ritardando,1141,1396,625,135,381,0,255,88,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,1352,1131,433,403,295,221,0,104,120.00,170.00,50.00
duration,note_held_too_long,1112,1112,1111,1,0,0,0,965,120.00,156.00,36.00
duration,note_cut_too_soon,1112,1112,1111,1,0,0,0,964,120.00,156.00,36.00
note,note_missing,1112,1112,1111,1,0,0,0,965,120.00,156.00,36.00
note,note_not_expected,1112,1113,1091,10,11,0,1,915,120.00,156.00,36.00
articulation,articulated_legato,1112,1112,1111,1,0,0,0,965,120.00,156.00,36.00
articulation,articulated_staccato,1172,1171,989,91,91,1,0,498,120.00,156.00,36.00
articulation,articulated_accentuated,1112,1112,1111,1,0,0,0,965,120.00,156.00,36.00
