mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
tempo,faster_tempo,1890,1905,1547,168,175,0,15,373,150.00,170.00,20.00
tempo,a_lot_faster_tempo,1909,1844,1437,213,194,65,0,310,150.00,144.00,6.00
tempo,slower_tempo,1873,1905,1521,165,187,0,32,306,150.00,234.00,84.00
tempo,a_lot_slower_tempo,1894,1880,1573,145,162,14,0,447,150.00,144.00,6.00
progressive_tempo,accelerando,2173,1827,1300,360,167,346,0,238,150.00,156.00,6.00
progressive_tempo,ritardando,1874,2271,1318,165,391,0,397,217,150.00,156.00,6.00
progressive_tempo,tempo_fluctuation,2259,1804,971,569,264,455,0,214,150.00,144.00,6.00
timing,note_too_soon,1858,1867,1553,143,162,0,9,395,150.00,144.00,6.00
timing,note_too_late,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
duration,note_held_too_long,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
duration,note_cut_too_soon,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
note,note_missing,1854,1863,1555,140,159,0,9,400,150.00,144.00,6.00
note,note_not_expected,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
articulation,articulated_legato,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
articulation,articulated_staccato,1877,1887,1567,147,163,0,10,351,150.00,144.00,6.00
articulation,articulated_accentuated,1854,1863,1555,140,159,0,9,399,150.00,144.00,6.00
