mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,431,363,143,143,77,68,0,31,120.00,125.00,5.00
progressive_tempo,ritardando,367,452,129,70,168,0,85,36,120.00,117.00,3.00
progressive_tempo,tempo_fluctuation,473,689,144,106,223,0,216,43,120.00,188.00,68.00
duration,note_held_too_long,360,360,358,1,1,0,0,264,120.00,67.00,53.00
duration,note_cut_too_soon,360,360,358,1,1,0,0,263,120.00,67.00,53.00
note,note_missing,360,359,351,5,3,1,0,260,120.00,67.00,53.00
note,note_not_expected,364,364,347,8,9,0,0,256,120.00,67.00,53.00
articulation,articulated_legato,360,360,358,1,1,0,0,262,120.00,67.00,53.00
articulation,articulated_staccato,367,367,349,9,9,0,0,147,120.00,67.00,53.00
articulation,articulated_accentuated,360,360,358,1,1,0,0,264,120.00,67.00,53.00
