mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1408,1190,647,359,184,218,0,134,120.00,170.00,50.00
progressive_tempo,ritardando,1205,1496,645,121,439,0,291,118,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,1513,1766,705,304,504,0,253,160,120.00,170.00,50.00
duration,note_held_too_long,1191,1195,1082,52,57,0,4,666,120.00,156.00,36.00
duration,note_cut_too_soon,1191,1195,1082,52,57,0,4,665,120.00,156.00,36.00
note,note_missing,1191,1194,1096,40,55,0,3,748,120.00,156.00,36.00
note,note_not_expected,1192,1197,977,106,109,0,5,305,120.00,156.00,36.00
articulation,articulated_legato,1191,1195,1083,51,57,0,4,665,120.00,156.00,36.00
articulation,articulated_staccato,1224,1227,1125,42,57,0,3,706,120.00,156.00,36.00
articulation,articulated_accentuated,1191,1195,1082,52,57,0,4,666,120.00,156.00,36.00
