mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,663,560,327,155,78,103,0,86,120.00,104.00,16.00
progressive_tempo,ritardando,571,693,293,74,204,0,122,70,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,704,877,366,131,207,0,173,70,120.00,170.00,50.00
duration,note_held_too_long,564,563,485,31,47,1,0,298,120.00,156.00,36.00
duration,note_cut_too_soon,564,563,485,31,47,1,0,299,120.00,156.00,36.00
note,note_missing,564,563,485,31,47,1,0,299,120.00,156.00,36.00
note,note_not_expected,564,564,442,55,67,0,0,215,120.00,156.00,36.00
articulation,articulated_legato,564,562,469,41,52,2,0,254,120.00,156.00,36.00
articulation,articulated_staccato,592,591,469,51,71,1,0,244,120.00,156.00,36.00
articulation,articulated_accentuated,564,563,485,31,47,1,0,299,120.00,156.00,36.00
