mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1622,1620,1537,41,42,2,0,693,141.00,144.00,3.00
tempo,faster_tempo,1637,1674,1466,82,89,0,37,239,141.00,170.00,29.00
tempo,a_lot_faster_tempo,1651,1482,1275,124,83,169,0,209,141.00,208.00,67.00
tempo,slower_tempo,1625,1688,1459,80,86,0,63,274,141.00,234.00,93.00
tempo,a_lot_slower_tempo,1659,1608,1451,85,72,51,0,239,141.00,144.00,3.00
progressive_tempo,accelerando,1865,1519,1241,209,69,346,0,199,141.00,144.00,3.00
progressive_tempo,ritardando,1629,1888,1351,101,177,0,259,283,141.00,156.00,15.00
progressive_tempo,tempo_fluctuation,1854,1612,1123,319,170,242,0,212,141.00,144.00,3.00
timing,note_too_soon,1623,1622,1526,52,44,1,0,513,141.00,144.00,3.00
timing,note_too_late,1622,1621,1525,53,43,1,0,505,141.00,144.00,3.00
duration,note_held_too_long,1622,1620,1537,41,42,2,0,693,141.00,144.00,3.00
duration,note_cut_too_soon,1623,1621,1535,42,44,2,0,688,141.00,144.00,3.00
note,note_missing,1622,1620,1537,41,42,2,0,693,141.00,144.00,3.00
note,note_not_expected,1622,1620,1537,41,42,2,0,693,141.00,144.00,3.00
articulation,articulated_legato,1622,1619,1535,42,42,3,0,690,141.00,144.00,3.00
articulation,articulated_staccato,1628,1627,1555,35,37,1,0,661,141.00,144.00,3.00
articulation,articulated_accentuated,1622,1620,1537,41,42,2,0,693,141.00,144.00,3.00
