mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,187,167,70,55,42,20,0,30,120.00,94.00,26.00
progressive_tempo,ritardando,170,198,68,39,63,0,28,24,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,193,271,75,34,84,0,78,21,120.00,99.00,21.00
duration,note_held_too_long,164,163,151,8,4,1,0,110,120.00,117.00,3.00
duration,note_cut_too_soon,165,164,151,8,5,1,0,110,120.00,117.00,3.00
note,note_missing,164,163,151,8,4,1,0,112,120.00,117.00,3.00
note,note_not_expected,164,163,151,8,4,1,0,111,120.00,117.00,3.00
articulation,articulated_legato,166,165,151,10,4,1,0,111,120.00,117.00,3.00
articulation,articulated_staccato,190,189,108,41,40,1,0,54,120.00,117.00,3.00
articulation,articulated_accentuated,164,163,151,8,4,1,0,111,120.00,117.00,3.00
