mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,573,566,476,50,40,7,0,260,120.00,156.00,36.00
timing,note_too_soon,574,571,444,59,68,3,0,226,120.00,156.00,36.00
timing,note_too_late,574,570,458,54,58,4,0,209,120.00,156.00,36.00
