mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1081,910,736,130,44,171,0,103,120.00,125.00,5.00
progressive_tempo,ritardando,948,1067,762,59,127,0,119,107,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,1058,788,440,248,100,270,0,63,120.00,170.00,50.00
duration,note_held_too_long,930,927,861,37,29,3,0,484,120.00,110.00,10.00
duration,note_cut_too_soon,930,927,861,37,29,3,0,484,120.00,110.00,10.00
note,note_missing,930,926,854,38,34,4,0,473,120.00,110.00,10.00
note,note_not_expected,930,927,861,37,29,3,0,481,120.00,110.00,10.00
articulation,articulated_legato,930,927,861,37,29,3,0,484,120.00,110.00,10.00
articulation,articulated_staccato,960,958,885,44,29,2,0,369,120.00,110.00,10.00
articulation,articulated_accentuated,930,927,861,37,29,3,0,484,120.00,110.00,10.00
