mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,794,796,615,90,89,0,2,337,74.00,72.00,2.00
tempo,faster_tempo,799,794,630,75,89,5,0,274,74.00,89.00,15.00
tempo,a_lot_faster_tempo,855,840,545,150,145,15,0,219,74.00,110.00,36.00
tempo,slower_tempo,797,802,613,87,97,0,5,256,74.00,117.00,43.00
tempo,a_lot_slower_tempo,802,790,597,99,94,12,0,238,74.00,75.00,1.00
progressive_tempo,accelerando,941,766,314,283,169,175,0,98,74.00,78.00,4.00
progressive_tempo,ritardando,794,1015,336,132,326,0,221,108,74.00,82.00,8.00
progressive_tempo,tempo_fluctuation,920,1385,294,161,465,0,465,118,74.00,75.00,1.00
timing,note_too_soon,798,801,561,112,125,0,3,204,74.00,72.00,2.00
timing,note_too_late,794,797,564,108,122,0,3,203,74.00,72.00,2.00
duration,note_held_too_long,794,796,615,90,89,0,2,337,74.00,72.00,2.00
duration,note_cut_too_soon,794,796,615,90,89,0,2,336,74.00,72.00,2.00
note,note_missing,794,796,615,90,89,0,2,337,74.00,72.00,2.00
note,note_not_expected,794,796,615,90,89,0,2,337,74.00,72.00,2.00
articulation,articulated_legato,795,797,617,89,89,0,2,332,74.00,72.00,2.00
articulation,articulated_staccato,797,799,617,92,88,0,2,301,74.00,72.00,2.00
articulation,articulated_accentuated,794,796,615,90,89,0,2,337,74.00,72.00,2.00
