mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1191,1195,1082,52,57,0,4,666,120.00,156.00,36.00
timing,note_too_soon,1197,1201,1072,59,66,0,4,655,120.00,156.00,36.00
timing,note_too_late,1192,1195,1040,66,86,0,3,472,120.00,156.00,36.00
