mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,657,564,463,98,3,93,0,50,120.00,104.00,16.00
progressive_tempo,ritardando,563,684,433,3,127,0,121,52,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,566,670,440,7,119,0,104,34,120.00,144.00,24.00
duration,note_held_too_long,563,563,563,0,0,0,0,466,120.00,134.00,14.00
duration,note_cut_too_soon,564,564,563,0,1,0,0,466,120.00,134.00,14.00
note,note_missing,563,562,557,4,1,1,0,279,120.00,134.00,14.00
note,note_not_expected,563,563,563,0,0,0,0,462,120.00,134.00,14.00
articulation,articulated_legato,563,560,552,6,2,3,0,377,120.00,134.00,14.00
articulation,articulated_staccato,563,563,563,0,0,0,0,467,120.00,134.00,14.00
articulation,articulated_accentuated,563,563,563,0,0,0,0,466,120.00,134.00,14.00
