mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,840,837,651,101,85,3,0,340,44.00,46.00,2.00
tempo,faster_tempo,841,849,571,127,143,0,8,219,44.00,54.00,10.00
tempo,a_lot_faster_tempo,885,852,465,211,176,33,0,167,44.00,67.00,23.00
tempo,slower_tempo,841,848,557,131,153,0,7,154,44.00,72.00,28.00
tempo,a_lot_slower_tempo,843,816,494,175,147,27,0,108,44.00,46.00,2.00
progressive_tempo,accelerando,1001,833,353,304,176,168,0,114,44.00,44.00,0.00
progressive_tempo,ritardando,843,1056,299,176,368,0,213,110,44.00,42.00,2.00
progressive_tempo,tempo_fluctuation,1051,1456,397,201,453,0,405,139,44.00,44.00,0.50
timing,note_too_soon,845,840,588,129,123,5,0,285,44.00,46.00,2.00
timing,note_too_late,841,835,565,146,124,6,0,226,44.00,46.00,2.00
duration,note_held_too_long,840,835,595,123,117,5,0,292,44.00,46.00,2.00
duration,note_cut_too_soon,840,835,595,123,117,5,0,291,44.00,46.00,2.00
note,note_missing,840,835,595,123,117,5,0,292,44.00,46.00,2.00
note,note_not_expected,840,835,595,123,117,5,0,292,44.00,46.00,2.00
articulation,articulated_legato,840,835,595,123,117,5,0,292,44.00,46.00,2.00
articulation,articulated_staccato,846,843,665,91,87,3,0,291,44.00,46.00,2.00
articulation,articulated_accentuated,840,835,595,123,117,5,0,292,44.00,46.00,2.00
