mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1680,1680,1679,1,0,0,0,1538,56.00,57.00,1.00
tempo,faster_tempo,1696,1696,1458,115,123,0,0,712,56.00,69.00,13.00
tempo,a_lot_faster_tempo,1753,1747,1101,340,306,6,0,319,56.00,85.00,29.00
tempo,slower_tempo,1689,1689,1649,22,18,0,0,840,56.00,89.00,33.00
tempo,a_lot_slower_tempo,1716,1716,1492,112,112,0,0,622,56.00,57.00,1.00
progressive_tempo,accelerando,2005,1683,804,570,309,322,0,188,56.00,60.00,4.00
progressive_tempo,ritardando,1699,2110,783,293,623,0,411,209,56.00,62.00,6.00
progressive_tempo,tempo_fluctuation,2059,2582,983,452,624,0,523,237,56.00,57.00,1.00
timing,note_too_soon,1685,1686,1474,92,119,0,1,656,56.00,57.00,1.00
timing,note_too_late,1681,1682,1474,91,116,0,1,661,56.00,57.00,1.00
duration,note_held_too_long,1681,1681,1680,1,0,0,0,1537,56.00,57.00,1.00
duration,note_cut_too_soon,1683,1683,1682,1,0,0,0,1535,56.00,57.00,1.00
note,note_missing,1680,1680,1679,1,0,0,0,1538,56.00,57.00,1.00
note,note_not_expected,1680,1681,1650,11,19,0,1,1407,56.00,57.00,1.00
articulation,articulated_legato,1680,1679,1569,61,49,1,0,1045,56.00,57.00,1.00
articulation,articulated_staccato,1687,1687,1676,7,4,0,0,1317,56.00,57.00,1.00
articulation,articulated_accentuated,1680,1680,1679,1,0,0,0,1538,56.00,57.00,1.00
