mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,279,276,179,54,43,3,0,90,120.00,117.00,3.00
timing,note_too_soon,279,275,179,48,48,4,0,65,120.00,125.00,5.00
timing,note_too_late,279,275,178,49,48,4,0,65,120.00,125.00,5.00
