mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1719,1451,1043,251,157,268,0,183,120.00,125.00,5.00
progressive_tempo,ritardando,1516,1719,1085,169,262,0,203,205,120.00,144.00,24.00
progressive_tempo,tempo_fluctuation,1752,1255,633,452,170,497,0,94,120.00,188.00,68.00
duration,note_held_too_long,1447,1452,1280,78,89,0,5,591,120.00,170.00,50.00
duration,note_cut_too_soon,1447,1452,1280,78,89,0,5,592,120.00,170.00,50.00
note,note_missing,1447,1451,1227,118,102,0,4,599,120.00,170.00,50.00
note,note_not_expected,1447,1452,1280,78,89,0,5,591,120.00,170.00,50.00
articulation,articulated_legato,1447,1449,1266,89,92,0,2,675,120.00,170.00,50.00
articulation,articulated_staccato,1516,1502,1151,181,170,14,0,215,120.00,170.00,50.00
articulation,articulated_accentuated,1447,1452,1280,78,89,0,5,592,120.00,170.00,50.00
