mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,2961,2944,2617,167,160,17,0,658,65.00,67.00,2.00
tempo,faster_tempo,3003,3009,2675,180,148,0,6,740,65.00,82.00,17.00
tempo,a_lot_faster_tempo,3147,3055,2478,324,253,92,0,479,65.00,99.00,34.00
tempo,slower_tempo,3009,3018,2597,230,182,0,9,590,65.00,72.00,7.00
tempo,a_lot_slower_tempo,3078,3034,2555,257,222,44,0,544,65.00,67.00,2.00
progressive_tempo,accelerando,3460,2905,2239,506,160,555,0,460,65.00,55.00,10.00
progressive_tempo,ritardando,2997,3526,2248,246,503,0,529,502,65.00,75.00,10.00
progressive_tempo,tempo_fluctuation,3583,3510,2413,577,520,73,0,500,65.00,67.00,2.00
timing,note_too_soon,2963,2945,2623,155,167,18,0,626,65.00,67.00,2.00
timing,note_too_late,2963,2945,2621,155,169,18,0,625,65.00,67.00,2.00
duration,note_held_too_long,2961,2944,2617,167,160,17,0,656,65.00,67.00,2.00
duration,note_cut_too_soon,2962,2945,2617,168,160,17,0,658,65.00,67.00,2.00
note,note_missing,2962,2944,2628,149,167,18,0,647,65.00,67.00,2.00
note,note_not_expected,2961,2944,2617,167,160,17,0,657,65.00,67.00,2.00
articulation,articulated_legato,2961,2944,2617,167,160,17,0,657,65.00,67.00,2.00
articulation,articulated_staccato,3006,2983,2630,172,181,23,0,570,65.00,67.00,2.00
articulation,articulated_accentuated,2961,2944,2617,167,160,17,0,657,65.00,67.00,2.00
