mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,169,169,119,24,26,0,0,61,120.00,170.00,50.00
tempo,a_lot_faster_tempo,174,174,120,30,24,0,0,56,120.00,110.00,10.00
tempo,slower_tempo,173,172,131,20,21,1,0,78,120.00,117.00,3.00
tempo,a_lot_slower_tempo,176,170,70,55,45,6,0,34,120.00,156.00,36.00
