mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,461,388,191,142,55,73,0,55,120.00,117.00,3.00
progressive_tempo,ritardando,393,488,166,46,181,0,95,32,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,495,563,102,134,259,0,68,59,120.00,188.00,68.00
duration,note_held_too_long,387,387,387,0,0,0,0,340,120.00,188.00,68.00
duration,note_cut_too_soon,387,387,387,0,0,0,0,340,120.00,188.00,68.00
note,note_missing,387,387,387,0,0,0,0,301,120.00,188.00,68.00
note,note_not_expected,387,388,355,14,18,0,1,295,120.00,188.00,68.00
articulation,articulated_legato,387,385,369,9,7,2,0,323,120.00,188.00,68.00
articulation,articulated_staccato,394,394,368,13,13,0,0,177,120.00,188.00,68.00
articulation,articulated_accentuated,387,387,387,0,0,0,0,340,120.00,188.00,68.00
