onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.23,0.2,0.03,D#/Eb5,E/Fb5,0.8
correct,0.45,0.36,0.09,D#/Eb5,D#/Eb5,1.0
correct,0.71,0.61,0.1,E/Fb5,E/Fb5,1.0
correct,0.96,0.96,0.0,D#/Eb5,D#/Eb5,1.0
correct,1.22,1.22,0.0,B/Cb4,B/Cb4,1.0
correct,1.48,1.38,0.1,D5,B/Cb4,0.4
correct,1.73,1.6,0.13,D5,D5,1.0
correct,1.96,1.96,0.0,C5,A4,0.4
correct,2.72,2.72,0.0,C4,C4,1.0
correct,2.98,2.98,0.0,E/Fb4,E/Fb4,1.0
correct,3.2,3.11,0.09,E/Fb4,E/Fb4,1.0
correct,3.46,3.46,0.0,B/Cb4,B/Cb4,1.0
correct,4.23,4.2,0.03,E/Fb4,E/Fb4,1.0
correct,4.45,4.42,0.03,E/Fb4,E/Fb4,1.0
correct,4.71,4.71,0.0,B/Cb4,G#/Ab4,0.4
correct,4.96,4.9,0.06,B/Cb4,B/Cb4,1.0
correct,5.73,5.7,0.03,E/Fb4,E/Fb4,1.0
correct,5.96,5.86,0.1,E/Fb4,E/Fb4,1.0
correct,6.21,6.21,0.0,E/Fb5,E/Fb5,1.0
correct,6.47,6.37,0.1,E/Fb5,D#/Eb5,0.8
correct,6.72,6.72,0.0,E/Fb5,E/Fb5,1.0
correct,6.98,6.98,0.0,E/Fb5,E/Fb5,1.0
correct,7.2,7.11,0.09,E/Fb5,E/Fb5,1.0
correct,7.46,7.4,0.06,D5,B/Cb4,0.4
correct,7.72,7.62,0.1,C5,D5,0.6
correct,7.97,7.97,0.0,C5,C5,1.0
correct,8.71,8.71,0.0,C4,C4,1.0
correct,8.96,8.87,0.09,C4,C4,1.0
correct,9.22,9.12,0.1,A4,E/Fb4,0.1
early,9.48,9.12,0.36,B/Cb4,E/Fb4,0.1
early,10.21,9.48,0.73,E/Fb4,B/Cb4,0.1
correct,10.21,10.21,0.0,E/Fb4,F4,0.8
correct,10.47,10.44,0.03,C5,E/Fb4,0.2
correct,10.72,10.63,0.09,C5,C5,1.0
correct,10.98,10.95,0.03,A4,B/Cb4,0.6
correct,11.72,11.72,0.0,B/Cb4,B/Cb4,1.0
correct,11.97,11.88,0.09,B/Cb4,B/Cb4,1.0
correct,12.23,12.23,0.0,D5,D5,1.0
early,12.45,12.23,0.22,D5,D5,1.0
early,13.22,12.39,0.83,G4,D5,0.1
correct,13.22,13.22,0.0,G4,G4,1.0
correct,13.48,13.48,0.0,F5,F5,1.0
correct,13.73,13.64,0.09,F5,F5,1.0
correct,13.96,13.89,0.07,E/Fb5,E/Fb5,1.0
correct,14.72,14.72,0.0,F4,F4,1.0
correct,14.98,14.88,0.1,E/Fb5,F4,0.8
correct,15.2,15.24,-0.04,E/Fb5,D5,0.6
correct,15.46,15.4,0.06,C5,D5,0.6
correct,16.23,16.23,0.0,E/Fb4,E/Fb4,1.0
correct,16.45,16.48,-0.03,E/Fb4,E/Fb4,1.0
correct,16.71,16.64,0.07,D5,D5,1.0
correct,16.96,17.0,-0.04,C5,B/Cb4,0.8
correct,19.46,19.46,0.0,E/Fb5,E/Fb5,1.0
correct,19.72,19.75,-0.03,D#/Eb5,D#/Eb5,1.0
correct,19.97,19.91,0.06,D#/Eb5,D#/Eb5,1.0
correct,20.23,20.13,0.1,D#/Eb5,E/Fb5,0.8
correct,20.45,20.48,-0.03,D#/Eb5,D#/Eb5,1.0
correct,20.71,20.71,0.0,E/Fb5,E/Fb5,1.0
correct,20.96,20.9,0.06,B/Cb4,B/Cb4,1.0
correct,21.22,21.25,-0.03,C5,D5,0.6
correct,21.48,21.51,-0.03,A4,A4,1.0
correct,22.21,22.24,-0.03,C4,C4,1.0
correct,22.47,22.4,0.07,E/Fb4,C4,0.2
correct,22.72,22.76,-0.04,E/Fb4,A4,0.1
correct,22.98,22.92,0.06,B/Cb4,A4,0.6
correct,23.72,23.75,-0.03,E/Fb4,E/Fb4,1.0
correct,23.97,24.0,-0.03,E/Fb4,E/Fb4,1.0
correct,24.23,24.16,0.07,B/Cb4,G#/Ab4,0.4
correct,24.45,24.42,0.03,B/Cb4,B/Cb4,1.0
correct,25.22,25.25,-0.03,E/Fb4,E/Fb4,1.0
early,25.48,25.25,0.23,E/Fb5,E/Fb4,1.0
correct,25.73,25.48,0.25,E/Fb5,E/Fb4,1.0
correct,25.73,25.67,0.06,E/Fb5,E/Fb5,1.0
correct,25.96,25.89,0.07,D#/Eb5,D#/Eb5,1.0
correct,26.21,26.15,0.06,E/Fb5,E/Fb5,1.0
early,26.47,26.15,0.32,E/Fb5,E/Fb5,1.0
correct,26.72,26.4,0.32,E/Fb5,D#/Eb5,0.8
correct,26.72,26.66,0.06,E/Fb5,E/Fb5,1.0
correct,26.98,26.98,0.0,D5,B/Cb4,0.4
correct,27.2,27.14,0.06,D5,D5,1.0
correct,27.46,27.49,-0.03,A4,C5,0.4
correct,28.23,28.26,-0.03,C4,C4,1.0
correct,28.45,28.52,-0.07,C4,E/Fb4,0.2
correct,28.71,28.64,0.07,E/Fb4,E/Fb4,1.0
correct,28.96,28.9,0.06,A4,A4,1.0
correct,29.73,29.76,-0.03,E/Fb4,E/Fb4,1.0
correct,29.96,29.92,0.04,E/Fb4,E/Fb4,1.0
correct,30.21,30.24,-0.03,C5,C5,1.0
correct,30.47,30.4,0.07,A4,B/Cb4,0.6
